Year,EventName,DriverNumber,Abbreviation,TeamName,GridPos,QualiPos,FinishPos,DidFinish,Top3,Top5,Top10,EventDate,career_race_count,is_rookie,drv_avg_finish_w,drv_avg_quali_w,drv_top10_rate_w,drv_dnf_rate_w,team_avg_finish_w,team_avg_quali_w,team_top10_rate_w,team_dnf_rate_w
2022,Italian Grand Prix,1,VER,Red Bull Racing,7.0,2.0,1.0,1,1,1,1,2022-09-11,17,1,1.2,3.0,1.0,0.0,2.8,4.2,1.0,0.0
2022,Italian Grand Prix,16,LEC,Ferrari,1.0,1.0,2.0,1,1,1,1,2022-09-11,100,0,7.0,2.4,0.8,0.19999999999999996,5.2,2.8,1.0,0.0
2022,Italian Grand Prix,63,RUS,Mercedes,2.0,6.0,3.0,1,1,1,1,2022-09-11,80,0,3.2,5.0,1.0,0.0,6.6,5.2,0.8,0.19999999999999996
2022,Italian Grand Prix,55,SAI,Ferrari,18.0,3.0,4.0,1,0,1,1,2022-09-11,100,0,7.6,3.8,0.8,0.19999999999999996,4.4,2.4,1.0,0.0
2022,Italian Grand Prix,44,HAM,Mercedes,19.0,5.0,5.0,1,0,1,1,2022-09-11,99,0,6.2,6.2,0.8,0.19999999999999996,6.6,6.2,0.8,0.19999999999999996
2022,Italian Grand Prix,11,PER,Red Bull Racing,13.0,4.0,6.0,1,0,0,1,2022-09-11,98,0,7.2,7.0,0.8,0.19999999999999996,2.0,2.4,1.0,0.0
2022,Italian Grand Prix,4,NOR,McLaren,3.0,7.0,7.0,1,0,0,1,2022-09-11,80,0,8.0,8.2,0.8,0.19999999999999996,13.2,10.8,0.2,0.19999999999999996
2022,Italian Grand Prix,10,GAS,AlphaTauri,5.0,9.0,8.0,1,0,0,1,2022-09-11,100,0,11.8,13.6,0.2,0.4,14.4,13.4,0.2,0.4
2022,Italian Grand Prix,45,DEV,Williams,8.0,13.0,9.0,1,0,0,1,2022-09-11,0,1,15.2,16.2,0.2,0.6,15.2,16.2,0.2,0.6
2022,Italian Grand Prix,24,ZHO,Alfa Romeo,9.0,14.0,10.0,1,0,0,1,2022-09-11,17,1,14.6,15.0,0.0,0.6,17.6,14.2,0.0,0.6
2022,Italian Grand Prix,31,OCO,Alpine,14.0,11.0,11.0,1,0,0,0,2022-09-11,79,0,7.6,7.8,1.0,0.19999999999999996,7.2,8.2,1.0,0.19999999999999996
2022,Italian Grand Prix,47,MSC,Haas F1 Team,17.0,20.0,12.0,1,0,0,0,2022-09-11,39,0,13.0,12.8,0.2,0.6,15.4,14.4,0.0,0.6
2022,Italian Grand Prix,77,BOT,Alfa Romeo,15.0,12.0,13.0,0,0,0,0,2022-09-11,100,0,16.6,13.8,0.0,0.8,15.6,15.4,0.2,0.4
2022,Italian Grand Prix,22,TSU,AlphaTauri,20.0,15.0,14.0,0,0,0,0,2022-09-11,40,0,17.6,13.2,0.0,0.8,12.2,12.0,0.4,0.19999999999999996
2022,Italian Grand Prix,6,LAT,Williams,10.0,16.0,15.0,0,0,0,0,2022-09-11,59,0,18.0,19.2,0.0,1.0,13.4,14.8,0.4,0.4
2022,Italian Grand Prix,20,MAG,Haas F1 Team,16.0,19.0,16.0,0,0,0,0,2022-09-11,77,0,14.6,13.0,0.2,0.8,14.6,15.8,0.0,0.4
2022,Italian Grand Prix,3,RIC,McLaren,4.0,8.0,17.0,0,0,0,0,2022-09-11,100,0,13.0,12.8,0.4,0.4,11.6,10.4,0.4,0.0
2022,Italian Grand Prix,18,STR,Aston Martin,12.0,18.0,18.0,0,0,0,0,2022-09-11,99,0,11.0,14.4,0.4,0.4,10.8,14.6,0.4,0.19999999999999996
2022,Italian Grand Prix,14,ALO,Alpine,6.0,10.0,19.0,0,0,0,0,2022-09-11,60,0,7.0,8.0,1.0,0.4,7.6,9.4,0.8,0.0
2022,Italian Grand Prix,5,VET,Aston Martin,11.0,17.0,20.0,0,0,0,0,2022-09-11,98,0,12.0,17.4,0.4,0.4,12.2,15.4,0.4,0.19999999999999996
2022,Singapore Grand Prix,11,PER,Red Bull Racing,2.0,2.0,1.0,1,1,1,1,2022-10-02,99,0,4.4,5.2,1.0,0.0,3.0,3.0,1.0,0.0
2022,Singapore Grand Prix,16,LEC,Ferrari,1.0,1.0,2.0,1,1,1,1,2022-10-02,101,0,7.2,2.2,0.8,0.19999999999999996,4.6,2.6,1.0,0.0
2022,Singapore Grand Prix,55,SAI,Ferrari,4.0,4.0,3.0,1,1,1,1,2022-10-02,101,0,4.8,3.8,1.0,0.0,3.8,2.0,1.0,0.0
2022,Singapore Grand Prix,4,NOR,McLaren,6.0,6.0,4.0,1,0,1,1,2022-10-02,81,0,8.0,6.6,0.8,0.0,12.6,10.0,0.4,0.19999999999999996
2022,Singapore Grand Prix,3,RIC,McLaren,16.0,17.0,5.0,1,0,1,1,2022-10-02,101,0,14.6,11.2,0.2,0.4,10.4,9.0,0.6,0.19999999999999996
2022,Singapore Grand Prix,18,STR,Aston Martin,11.0,12.0,6.0,1,0,0,1,2022-10-02,100,0,12.0,14.6,0.4,0.4,14.6,15.6,0.2,0.4
2022,Singapore Grand Prix,1,VER,Red Bull Racing,8.0,8.0,7.0,1,0,0,1,2022-10-02,18,1,1.0,3.2,1.0,0.0,2.8,2.8,1.0,0.0
2022,Singapore Grand Prix,5,VET,Aston Martin,13.0,14.0,8.0,1,0,0,1,2022-10-02,99,0,12.6,16.8,0.4,0.4,13.6,15.2,0.4,0.4
2022,Singapore Grand Prix,44,HAM,Mercedes,3.0,3.0,9.0,1,0,0,1,2022-10-02,100,0,6.6,5.4,0.8,0.19999999999999996,6.8,5.6,0.8,0.19999999999999996
2022,Singapore Grand Prix,10,GAS,AlphaTauri,7.0,7.0,10.0,1,0,0,1,2022-10-02,101,0,10.4,13.4,0.4,0.19999999999999996,13.2,12.6,0.2,0.4
2022,Singapore Grand Prix,77,BOT,Alfa Romeo,15.0,16.0,11.0,1,0,0,0,2022-10-02,101,0,17.0,13.8,0.0,0.8,15.4,15.2,0.2,0.6
2022,Singapore Grand Prix,20,MAG,Haas F1 Team,9.0,9.0,12.0,1,0,0,0,2022-10-02,78,0,16.2,15.6,0.0,0.8,14.6,16.0,0.0,0.4
2022,Singapore Grand Prix,47,MSC,Haas F1 Team,12.0,13.0,13.0,0,0,0,0,2022-10-02,40,0,14.2,15.4,0.0,0.4,13.6,14.8,0.0,0.19999999999999996
2022,Singapore Grand Prix,63,RUS,Mercedes,0.0,11.0,14.0,0,0,0,0,2022-10-02,81,0,3.0,5.4,1.0,0.0,4.6,4.8,1.0,0.0
2022,Singapore Grand Prix,22,TSU,AlphaTauri,10.0,10.0,15.0,0,0,0,0,2022-10-02,41,0,17.2,13.4,0.0,0.8,12.6,10.2,0.4,0.4
2022,Singapore Grand Prix,31,OCO,Alpine,17.0,18.0,16.0,0,0,0,0,2022-10-02,80,0,8.8,9.0,0.8,0.19999999999999996,10.4,10.2,0.6,0.19999999999999996
2022,Singapore Grand Prix,23,ALB,Williams,18.0,19.0,17.0,0,0,0,0,2022-10-02,57,0,12.8,13.4,0.2,0.4,14.4,16.2,0.2,0.6
2022,Singapore Grand Prix,14,ALO,Alpine,5.0,5.0,18.0,0,0,0,0,2022-10-02,61,0,8.8,8.4,0.8,0.4,12.2,12.8,0.4,0.4
2022,Singapore Grand Prix,6,LAT,Williams,19.0,20.0,19.0,0,0,0,0,2022-10-02,60,0,17.2,18.6,0.0,1.0,14.2,16.6,0.2,0.6
2022,Singapore Grand Prix,24,ZHO,Alfa Romeo,14.0,15.0,20.0,0,0,0,0,2022-10-02,18,1,13.8,14.2,0.2,0.4,13.8,14.4,0.2,0.4
2022,Japanese Grand Prix,1,VER,Red Bull Racing,1.0,1.0,1.0,1,1,1,1,2022-10-09,19,1,2.2,4.4,1.0,0.0,4.0,4.2,1.0,0.0
2022,Japanese Grand Prix,11,PER,Red Bull Racing,4.0,4.0,2.0,1,1,1,1,2022-10-09,100,0,3.8,5.0,1.0,0.0,3.2,3.4,1.0,0.0
2022,Japanese Grand Prix,16,LEC,Ferrari,2.0,2.0,3.0,1,1,1,1,2022-10-09,102,0,3.8,2.2,1.0,0.0,3.8,2.4,1.0,0.0
2022,Japanese Grand Prix,31,OCO,Alpine,5.0,5.0,4.0,1,0,1,1,2022-10-09,81,0,10.4,10.2,0.6,0.4,14.6,11.2,0.2,0.6
2022,Japanese Grand Prix,44,HAM,Mercedes,6.0,6.0,5.0,1,0,1,1,2022-10-09,101,0,8.0,5.2,0.8,0.19999999999999996,7.0,5.8,0.8,0.19999999999999996
2022,Japanese Grand Prix,5,VET,Aston Martin,9.0,9.0,6.0,1,0,0,1,2022-10-09,100,0,12.0,16.8,0.6,0.4,13.2,16.0,0.4,0.4
2022,Japanese Grand Prix,14,ALO,Alpine,7.0,7.0,7.0,1,0,0,1,2022-10-09,62,0,11.2,8.0,0.6,0.6,13.6,9.8,0.2,0.6
2022,Japanese Grand Prix,63,RUS,Mercedes,8.0,8.0,8.0,1,0,0,1,2022-10-09,82,0,5.2,6.4,0.8,0.19999999999999996,7.2,6.2,0.8,0.19999999999999996
2022,Japanese Grand Prix,6,LAT,Williams,20.0,20.0,9.0,1,0,0,1,2022-10-09,61,0,17.6,18.6,0.0,1.0,15.6,17.6,0.2,0.8
2022,Japanese Grand Prix,4,NOR,McLaren,10.0,10.0,10.0,1,0,0,1,2022-10-09,82,0,7.4,6.8,0.8,0.0,10.0,11.0,0.6,0.19999999999999996
2022,Japanese Grand Prix,3,RIC,McLaren,11.0,11.0,11.0,1,0,0,0,2022-10-09,102,0,13.8,12.4,0.2,0.4,8.6,9.6,0.8,0.19999999999999996
2022,Japanese Grand Prix,18,STR,Aston Martin,19.0,19.0,12.0,1,0,0,0,2022-10-09,101,0,11.2,13.6,0.4,0.4,11.6,14.0,0.6,0.4
2022,Japanese Grand Prix,22,TSU,AlphaTauri,13.0,13.0,13.0,1,0,0,0,2022-10-09,42,0,16.2,13.8,0.0,0.8,13.4,10.0,0.4,0.6
2022,Japanese Grand Prix,20,MAG,Haas F1 Team,18.0,18.0,14.0,1,0,0,0,2022-10-09,79,0,15.0,15.4,0.0,0.6,13.6,15.8,0.0,0.4
2022,Japanese Grand Prix,77,BOT,Alfa Romeo,12.0,12.0,15.0,1,0,0,0,2022-10-09,102,0,16.4,14.4,0.0,0.8,14.6,14.6,0.2,0.6
2022,Japanese Grand Prix,24,ZHO,Alfa Romeo,14.0,14.0,16.0,1,0,0,0,2022-10-09,19,1,14.6,13.6,0.2,0.4,13.8,13.8,0.2,0.4
2022,Japanese Grand Prix,47,MSC,Haas F1 Team,15.0,15.0,17.0,1,0,0,0,2022-10-09,41,0,13.8,14.2,0.0,0.6,13.4,15.8,0.0,0.4
2022,Japanese Grand Prix,10,GAS,AlphaTauri,17.0,17.0,18.0,1,0,0,0,2022-10-09,102,0,10.0,11.6,0.6,0.19999999999999996,12.0,10.8,0.4,0.4
2022,Japanese Grand Prix,55,SAI,Ferrari,3.0,3.0,19.0,0,0,0,0,2022-10-09,102,0,4.4,2.8,1.0,0.0,2.8,2.2,1.0,0.0
2022,Japanese Grand Prix,23,ALB,Williams,16.0,16.0,20.0,0,0,0,0,2022-10-09,58,0,13.8,15.0,0.2,0.4,13.8,17.6,0.4,0.6
2022,United States Grand Prix,1,VER,Red Bull Racing,2.0,3.0,1.0,1,1,1,1,2022-10-23,20,1,2.2,2.6,1.0,0.0,3.4,3.8,1.0,0.0
2022,United States Grand Prix,44,HAM,Mercedes,3.0,5.0,2.0,1,1,1,1,2022-10-23,102,0,8.6,5.0,0.8,0.19999999999999996,8.2,6.6,0.8,0.19999999999999996
2022,United States Grand Prix,16,LEC,Ferrari,12.0,2.0,3.0,1,1,1,1,2022-10-23,103,0,3.2,2.0,1.0,0.0,6.2,2.6,0.8,0.19999999999999996
2022,United States Grand Prix,11,PER,Red Bull Racing,9.0,4.0,4.0,1,0,1,1,2022-10-23,101,0,3.2,3.6,1.0,0.0,2.4,3.6,1.0,0.0
2022,United States Grand Prix,63,RUS,Mercedes,4.0,6.0,5.0,1,0,1,1,2022-10-23,83,0,6.2,7.8,0.8,0.19999999999999996,7.6,6.6,0.8,0.19999999999999996
2022,United States Grand Prix,4,NOR,McLaren,6.0,8.0,6.0,1,0,0,1,2022-10-23,83,0,8.0,8.0,0.8,0.0,9.4,10.4,0.6,0.19999999999999996
2022,United States Grand Prix,14,ALO,Alpine,14.0,9.0,7.0,1,0,0,1,2022-10-23,63,0,11.0,8.2,0.6,0.4,12.8,9.0,0.4,0.6
2022,United States Grand Prix,5,VET,Aston Martin,10.0,12.0,8.0,1,0,0,1,2022-10-23,101,0,11.2,15.0,0.6,0.19999999999999996,10.4,14.2,0.6,0.19999999999999996
2022,United States Grand Prix,20,MAG,Haas F1 Team,13.0,16.0,9.0,1,0,0,1,2022-10-23,80,0,14.6,16.4,0.0,0.4,14.4,14.8,0.0,0.4
2022,United States Grand Prix,22,TSU,AlphaTauri,19.0,15.0,10.0,1,0,0,1,2022-10-23,43,0,15.0,13.2,0.0,0.6,14.0,12.4,0.2,0.4
2022,United States Grand Prix,31,OCO,Alpine,0.0,18.0,11.0,1,0,0,0,2022-10-23,82,0,9.4,10.2,0.6,0.19999999999999996,10.4,8.8,0.6,0.4
2022,United States Grand Prix,24,ZHO,Alfa Romeo,18.0,14.0,12.0,1,0,0,0,2022-10-23,20,1,15.2,14.0,0.2,0.19999999999999996,15.0,13.8,0.0,0.4
2022,United States Grand Prix,23,ALB,Williams,8.0,11.0,13.0,1,0,0,0,2022-10-23,59,0,15.2,15.2,0.2,0.6,16.0,18.2,0.2,0.8
2022,United States Grand Prix,10,GAS,AlphaTauri,11.0,13.0,14.0,1,0,0,0,2022-10-23,103,0,11.2,11.2,0.6,0.0,13.2,12.4,0.4,0.19999999999999996
2022,United States Grand Prix,47,MSC,Haas F1 Team,16.0,19.0,15.0,1,0,0,0,2022-10-23,42,0,14.4,14.2,0.0,0.4,13.0,14.2,0.2,0.19999999999999996
2022,United States Grand Prix,3,RIC,McLaren,15.0,17.0,16.0,1,0,0,0,2022-10-23,103,0,13.0,12.8,0.2,0.19999999999999996,7.2,10.4,0.8,0.0
2022,United States Grand Prix,6,LAT,Williams,17.0,20.0,17.0,1,0,0,0,2022-10-23,62,0,15.8,18.6,0.2,0.8,15.6,17.2,0.2,0.6
2022,United States Grand Prix,18,STR,Aston Martin,5.0,7.0,18.0,0,0,0,0,2022-10-23,102,0,11.4,14.6,0.4,0.19999999999999996,8.0,13.2,0.8,0.0
2022,United States Grand Prix,77,BOT,Alfa Romeo,7.0,10.0,19.0,0,0,0,0,2022-10-23,103,0,15.4,15.2,0.0,0.6,14.8,14.2,0.0,0.19999999999999996
2022,United States Grand Prix,55,SAI,Ferrari,1.0,1.0,20.0,0,0,0,0,2022-10-23,103,0,7.4,3.0,0.8,0.19999999999999996,6.0,2.4,0.8,0.19999999999999996
2022,Mexico City Grand Prix,1,VER,Red Bull Racing,1.0,1.0,1.0,1,1,1,1,2022-10-30,21,1,2.2,3.0,1.0,0.0,3.0,4.0,1.0,0.0
2022,Mexico City Grand Prix,44,HAM,Mercedes,3.0,3.0,2.0,1,1,1,1,2022-10-30,103,0,5.0,4.6,1.0,0.0,6.8,7.2,0.8,0.19999999999999996
2022,Mexico City Grand Prix,11,PER,Red Bull Racing,4.0,4.0,3.0,1,1,1,1,2022-10-30,102,0,3.6,3.8,1.0,0.0,1.8,2.6,1.0,0.0
2022,Mexico City Grand Prix,63,RUS,Mercedes,2.0,2.0,4.0,1,0,1,1,2022-10-30,84,0,6.4,7.4,0.8,0.19999999999999996,4.4,5.6,1.0,0.0
2022,Mexico City Grand Prix,55,SAI,Ferrari,5.0,5.0,5.0,1,0,1,1,2022-10-30,104,0,10.8,2.8,0.6,0.4,9.6,2.4,0.6,0.4
2022,Mexico City Grand Prix,16,LEC,Ferrari,7.0,7.0,6.0,1,0,0,1,2022-10-30,104,0,2.6,1.6,1.0,0.0,10.0,2.6,0.6,0.4
2022,Mexico City Grand Prix,3,RIC,McLaren,11.0,11.0,7.0,0,0,0,1,2022-10-30,104,0,13.2,14.0,0.2,0.19999999999999996,9.6,12.6,0.6,0.0
2022,Mexico City Grand Prix,31,OCO,Alpine,10.0,10.0,8.0,0,0,0,1,2022-10-30,83,0,10.2,12.8,0.4,0.19999999999999996,9.4,8.8,0.6,0.19999999999999996
2022,Mexico City Grand Prix,4,NOR,McLaren,8.0,8.0,9.0,0,0,0,1,2022-10-30,84,0,6.8,7.6,1.0,0.0,10.0,11.4,0.6,0.19999999999999996
2022,Mexico City Grand Prix,77,BOT,Alfa Romeo,6.0,6.0,10.0,0,0,0,1,2022-10-30,104,0,15.4,13.2,0.0,0.6,16.4,13.0,0.0,0.4
2022,Mexico City Grand Prix,10,GAS,AlphaTauri,14.0,14.0,11.0,0,0,0,0,2022-10-30,104,0,12.2,11.4,0.4,0.0,14.0,13.6,0.2,0.19999999999999996
2022,Mexico City Grand Prix,23,ALB,Williams,17.0,19.0,12.0,0,0,0,0,2022-10-30,60,0,14.4,14.0,0.2,0.4,15.6,17.4,0.2,0.4
2022,Mexico City Grand Prix,24,ZHO,Alfa Romeo,12.0,12.0,13.0,0,0,0,0,2022-10-30,21,1,14.8,14.2,0.2,0.19999999999999996,14.4,11.2,0.2,0.4
2022,Mexico City Grand Prix,5,VET,Aston Martin,16.0,17.0,14.0,0,0,0,0,2022-10-30,102,0,11.2,14.2,0.6,0.19999999999999996,10.4,12.2,0.6,0.19999999999999996
2022,Mexico City Grand Prix,18,STR,Aston Martin,20.0,18.0,15.0,0,0,0,0,2022-10-30,103,0,12.8,13.2,0.4,0.4,11.6,12.8,0.4,0.4
2022,Mexico City Grand Prix,47,MSC,Haas F1 Team,15.0,16.0,16.0,0,0,0,0,2022-10-30,43,0,14.0,15.0,0.0,0.19999999999999996,13.6,16.2,0.2,0.19999999999999996
2022,Mexico City Grand Prix,20,MAG,Haas F1 Team,19.0,15.0,17.0,0,0,0,0,2022-10-30,81,0,13.2,16.0,0.2,0.19999999999999996,14.2,16.8,0.2,0.19999999999999996
2022,Mexico City Grand Prix,6,LAT,Williams,18.0,20.0,18.0,0,0,0,0,2022-10-30,63,0,15.6,19.2,0.2,0.6,14.2,17.2,0.2,0.4
2022,Mexico City Grand Prix,14,ALO,Alpine,9.0,9.0,19.0,0,0,0,0,2022-10-30,64,0,11.4,8.8,0.6,0.4,7.4,9.8,0.8,0.19999999999999996
2022,Mexico City Grand Prix,22,TSU,AlphaTauri,13.0,13.0,20.0,0,0,0,0,2022-10-30,44,0,14.4,12.4,0.2,0.6,13.2,14.4,0.2,0.19999999999999996
2022,São Paulo Grand Prix,63,RUS,Mercedes,1.0,3.0,1.0,1,1,1,1,2022-11-13,85,0,6.8,6.6,0.8,0.19999999999999996,4.2,4.8,1.0,0.0
2022,São Paulo Grand Prix,44,HAM,Mercedes,2.0,8.0,2.0,1,1,1,1,2022-11-13,104,0,4.6,4.4,1.0,0.0,2.8,3.8,1.0,0.0
2022,São Paulo Grand Prix,55,SAI,Ferrari,7.0,5.0,3.0,1,1,1,1,2022-11-13,105,0,10.2,3.2,0.6,0.4,10.6,3.6,0.6,0.4
2022,São Paulo Grand Prix,16,LEC,Ferrari,5.0,10.0,4.0,1,0,1,1,2022-11-13,105,0,3.2,2.6,1.0,0.0,7.4,4.0,0.8,0.19999999999999996
2022,São Paulo Grand Prix,14,ALO,Alpine,17.0,7.0,5.0,1,0,1,1,2022-11-13,65,0,14.0,8.0,0.4,0.6,10.4,10.6,0.6,0.4
2022,São Paulo Grand Prix,1,VER,Red Bull Racing,3.0,2.0,6.0,1,0,0,1,2022-11-13,22,1,2.2,3.0,1.0,0.0,2.2,3.2,1.0,0.0
2022,São Paulo Grand Prix,11,PER,Red Bull Racing,4.0,9.0,7.0,1,0,0,1,2022-11-13,103,0,3.2,3.6,1.0,0.0,3.0,2.8,1.0,0.0
2022,São Paulo Grand Prix,31,OCO,Alpine,16.0,6.0,8.0,1,0,0,1,2022-11-13,84,0,10.0,12.4,0.4,0.4,10.0,10.6,0.6,0.4
2022,São Paulo Grand Prix,77,BOT,Alfa Romeo,14.0,18.0,9.0,1,0,0,1,2022-11-13,105,0,13.6,11.2,0.2,0.6,14.0,11.2,0.2,0.6
2022,São Paulo Grand Prix,18,STR,Aston Martin,15.0,15.0,10.0,1,0,0,1,2022-11-13,104,0,13.8,14.8,0.2,0.6,13.4,14.6,0.2,0.6
2022,São Paulo Grand Prix,5,VET,Aston Martin,9.0,13.0,11.0,1,0,0,0,2022-11-13,103,0,11.2,13.8,0.6,0.4,13.0,13.8,0.4,0.6
2022,São Paulo Grand Prix,24,ZHO,Alfa Romeo,13.0,17.0,12.0,1,0,0,0,2022-11-13,22,1,14.2,13.8,0.2,0.4,12.6,12.0,0.4,0.6
2022,São Paulo Grand Prix,47,MSC,Haas F1 Team,12.0,20.0,13.0,1,0,0,0,2022-11-13,44,0,14.6,16.6,0.0,0.4,14.8,16.2,0.2,0.4
2022,São Paulo Grand Prix,10,GAS,AlphaTauri,10.0,12.0,14.0,1,0,0,0,2022-11-13,105,0,12.2,12.0,0.4,0.19999999999999996,14.6,14.4,0.2,0.4
2022,São Paulo Grand Prix,23,ALB,Williams,19.0,11.0,15.0,1,0,0,0,2022-11-13,61,0,14.8,16.0,0.0,0.6,16.0,17.2,0.0,0.6
2022,São Paulo Grand Prix,6,LAT,Williams,18.0,16.0,16.0,1,0,0,0,2022-11-13,64,0,15.6,19.2,0.2,0.6,15.0,16.2,0.0,0.4
2022,São Paulo Grand Prix,22,TSU,AlphaTauri,0.0,19.0,17.0,0,0,0,0,2022-11-13,45,0,14.4,13.2,0.2,0.6,13.8,13.4,0.2,0.4
2022,São Paulo Grand Prix,4,NOR,McLaren,6.0,4.0,18.0,0,0,0,0,2022-11-13,85,0,7.2,7.8,1.0,0.19999999999999996,9.8,11.0,0.6,0.4
2022,São Paulo Grand Prix,20,MAG,Haas F1 Team,8.0,1.0,19.0,0,0,0,0,2022-11-13,82,0,13.6,15.4,0.2,0.4,14.0,17.2,0.2,0.4
2022,São Paulo Grand Prix,3,RIC,McLaren,11.0,14.0,20.0,0,0,0,0,2022-11-13,105,0,11.2,12.8,0.4,0.4,11.2,9.6,0.6,0.6
2022,Abu Dhabi Grand Prix,1,VER,Red Bull Racing,1.0,1.0,1.0,1,1,1,1,2022-11-20,23,1,3.2,3.0,1.0,0.0,4.2,4.0,1.0,0.0
2022,Abu Dhabi Grand Prix,16,LEC,Ferrari,3.0,3.0,2.0,1,1,1,1,2022-11-20,106,0,3.6,4.4,1.0,0.0,7.6,5.6,0.8,0.19999999999999996
2022,Abu Dhabi Grand Prix,11,PER,Red Bull Racing,2.0,2.0,3.0,1,1,1,1,2022-11-20,104,0,3.4,4.6,1.0,0.0,3.6,3.4,1.0,0.0
2022,Abu Dhabi Grand Prix,55,SAI,Ferrari,4.0,4.0,4.0,1,0,1,1,2022-11-20,106,0,10.0,3.6,0.6,0.4,4.0,6.0,1.0,0.0
2022,Abu Dhabi Grand Prix,63,RUS,Mercedes,6.0,6.0,5.0,1,0,1,1,2022-11-20,86,0,6.4,6.0,0.8,0.19999999999999996,2.8,4.4,1.0,0.0
2022,Abu Dhabi Grand Prix,4,NOR,McLaren,7.0,7.0,6.0,1,0,0,1,2022-11-20,86,0,9.4,7.2,0.8,0.4,14.0,10.8,0.4,0.8
2022,Abu Dhabi Grand Prix,31,OCO,Alpine,8.0,8.0,7.0,1,0,0,1,2022-11-20,85,0,9.4,11.4,0.6,0.4,10.2,10.0,0.6,0.4
2022,Abu Dhabi Grand Prix,18,STR,Aston Martin,14.0,14.0,8.0,1,0,0,1,2022-11-20,105,0,12.2,14.2,0.4,0.4,13.6,14.0,0.2,0.6
2022,Abu Dhabi Grand Prix,3,RIC,McLaren,13.0,10.0,9.0,1,0,0,1,2022-11-20,106,0,11.8,14.0,0.4,0.4,12.0,8.8,0.6,0.8
2022,Abu Dhabi Grand Prix,5,VET,Aston Martin,9.0,9.0,10.0,1,0,0,1,2022-11-20,104,0,9.4,13.0,0.6,0.19999999999999996,11.6,15.4,0.4,0.4
2022,Abu Dhabi Grand Prix,22,TSU,AlphaTauri,11.0,12.0,11.0,1,0,0,0,2022-11-20,46,0,15.0,14.0,0.2,0.6,15.2,14.2,0.0,0.6
2022,Abu Dhabi Grand Prix,24,ZHO,Alfa Romeo,15.0,15.0,12.0,0,0,0,0,2022-11-20,23,1,14.6,14.4,0.0,0.4,12.6,12.6,0.4,0.6
2022,Abu Dhabi Grand Prix,23,ALB,Williams,19.0,19.0,13.0,0,0,0,0,2022-11-20,62,0,15.4,15.2,0.0,0.6,15.6,17.2,0.0,0.4
2022,Abu Dhabi Grand Prix,10,GAS,AlphaTauri,17.0,17.0,14.0,0,0,0,0,2022-11-20,106,0,13.4,12.6,0.2,0.19999999999999996,14.6,14.0,0.0,0.6
2022,Abu Dhabi Grand Prix,77,BOT,Alfa Romeo,18.0,18.0,15.0,0,0,0,0,2022-11-20,106,0,12.8,12.4,0.4,0.4,11.2,13.6,0.4,0.6
2022,Abu Dhabi Grand Prix,47,MSC,Haas F1 Team,12.0,13.0,16.0,0,0,0,0,2022-11-20,45,0,14.8,16.6,0.0,0.4,16.0,14.2,0.0,0.6
2022,Abu Dhabi Grand Prix,20,MAG,Haas F1 Team,16.0,16.0,17.0,0,0,0,0,2022-11-20,83,0,14.2,11.8,0.2,0.4,16.2,13.0,0.0,0.8
2022,Abu Dhabi Grand Prix,44,HAM,Mercedes,5.0,5.0,18.0,0,0,0,0,2022-11-20,105,0,4.0,5.0,1.0,0.0,2.8,4.4,1.0,0.0
2022,Abu Dhabi Grand Prix,6,LAT,Williams,20.0,20.0,19.0,0,0,0,0,2022-11-20,65,0,15.8,19.2,0.2,0.4,14.8,17.0,0.0,0.6
2022,Abu Dhabi Grand Prix,14,ALO,Alpine,10.0,11.0,20.0,0,0,0,0,2022-11-20,66,0,11.2,7.4,0.6,0.4,9.4,8.0,0.8,0.4
2023,Pre-Season Testing,1,VER,Red Bull Racing,1.0,1.0,1.0,1,1,1,1,2023-02-25,24,0,2.0,1.6,1.0,0.0,4.0,3.6,1.0,0.0
2023,Pre-Season Testing,4,NOR,McLaren,2.0,2.0,2.0,1,1,1,1,2023-02-25,87,0,9.8,7.4,0.8,0.4,12.4,8.6,0.6,0.6
2023,Pre-Season Testing,44,HAM,Mercedes,7.0,7.0,3.0,1,1,1,1,2023-02-25,106,0,5.8,5.4,0.8,0.19999999999999996,6.0,4.8,0.8,0.19999999999999996
2023,Pre-Season Testing,81,PIA,McLaren,3.0,3.0,4.0,1,0,1,1,2023-02-25,0,1,11.0,7.4,0.6,0.4,11.0,7.4,0.6,0.4
2023,Pre-Season Testing,63,RUS,Mercedes,6.0,6.0,5.0,1,0,1,1,2023-02-25,87,0,4.6,5.0,1.0,0.0,5.8,5.8,0.8,0.19999999999999996
2023,Pre-Season Testing,11,PER,Red Bull Racing,15.0,15.0,6.0,1,0,0,1,2023-02-25,105,0,3.8,4.6,1.0,0.0,3.6,3.0,1.0,0.0
2023,Pre-Season Testing,14,ALO,Aston Martin,9.0,9.0,7.0,1,0,0,1,2023-02-25,67,0,11.6,8.6,0.6,0.4,10.8,13.8,0.6,0.19999999999999996
2023,Pre-Season Testing,23,ALB,Williams,8.0,8.0,8.0,1,0,0,1,2023-02-25,63,0,14.6,15.2,0.0,0.6,16.2,17.2,0.0,0.6
2023,Pre-Season Testing,16,LEC,Ferrari,4.0,4.0,9.0,1,0,0,1,2023-02-25,107,0,3.6,4.8,1.0,0.0,3.8,5.8,1.0,0.0
