season,date,location,nolaps,tracklength,driver_code,driver_name,lap,position,lap_time_s,race_time_s,compound,tireage,is_pit,pitstopduration,nextcompound,gridposition,resultposition,race_id
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,54,16,104.313,5733.961,A4,24,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,1,14,115.433,115.433,A5,1,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,2,14,107.792,223.225,A5,2,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,3,14,106.431,329.656,A5,3,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,4,14,105.777,435.433,A5,4,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,5,14,105.726,541.159,A5,5,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,6,14,106.921,648.08,A5,6,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,7,14,106.225,754.305,A5,7,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,8,14,106.034,860.339,A5,8,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,9,14,106.935,967.274,A5,9,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,10,14,105.783,1073.057,A5,10,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,11,13,105.339,1178.396,A5,11,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,12,13,105.453,1283.849,A5,12,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,13,13,105.043,1388.892,A5,13,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,14,13,105.107,1493.999,A5,14,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,15,13,104.958,1598.957,A5,15,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,16,13,104.734,1703.691,A5,16,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,17,12,104.63,1808.321,A5,17,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,18,11,104.596,1912.917,A5,18,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,19,12,106.145,2019.062,A5,19,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,20,12,105.961,2125.023,A5,20,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,21,11,105.047,2230.07,A5,21,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,22,11,106.473,2336.543,A5,22,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,23,10,104.821,2441.364,A5,23,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,24,10,104.391,2545.755,A5,24,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,25,10,104.751,2650.506,A5,25,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,26,10,104.534,2755.04,A5,26,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,27,10,104.328,2859.368,A5,27,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,28,10,104.556,2963.924,A5,28,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,29,10,104.281,3068.205,A5,29,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,30,10,104.289,3172.494,A5,30,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,31,10,104.464,3276.958,A5,31,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,32,9,106.363,3383.321,A5,32,True,21.85,A4,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,33,11,124.566,3507.887,A4,1,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,34,11,103.369,3611.256,A4,2,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,35,11,103.227,3714.483,A4,3,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,36,11,103.321,3817.804,A4,4,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,37,11,102.943,3920.747,A4,5,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,38,11,102.905,4023.652,A4,6,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,39,11,106.4,4130.052,A4,7,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,40,11,103.551,4233.603,A4,8,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,41,11,103.144,4336.747,A4,9,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,42,11,102.869,4439.616,A4,10,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,43,11,103.279,4542.895,A4,11,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,44,11,103.107,4646.002,A4,12,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,45,11,103.113,4749.115,A4,13,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,46,11,103.055,4852.17,A4,14,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,47,11,103.287,4955.457,A4,15,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,48,11,102.93,5058.387,A4,16,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,49,11,102.636,5161.023,A4,17,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,50,11,102.514,5263.537,A4,18,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,51,11,102.437,5365.974,A4,19,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,52,11,102.526,5468.5,A4,20,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,53,11,103.529,5572.029,A4,21,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,GRO,Romain Grosjean,54,11,105.079,5677.108,A4,22,False,,,16,11,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,1,2,106.379,106.379,A5,3,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,2,2,103.405,209.784,A5,4,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,3,2,103.246,313.03,A5,5,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,4,2,103.137,416.167,A5,6,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,5,2,103.127,519.294,A5,7,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,6,2,103.142,622.436,A5,8,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,7,2,103.05,725.486,A5,9,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,8,2,102.942,828.428,A5,10,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,9,2,102.98,931.408,A5,11,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,10,2,102.698,1034.106,A5,12,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,11,2,102.741,1136.847,A5,13,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,12,2,102.532,1239.379,A5,14,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,13,2,103.237,1342.616,A5,15,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,14,2,102.789,1445.405,A5,16,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,15,2,102.615,1548.02,A5,17,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,16,2,102.505,1650.525,A5,18,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,17,2,102.519,1753.044,A5,19,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,18,2,102.797,1855.841,A5,20,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,19,2,102.537,1958.378,A5,21,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,20,2,102.604,2060.982,A5,22,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,21,2,102.421,2163.403,A5,23,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,22,1,102.753,2266.156,A5,24,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,23,1,102.625,2368.781,A5,25,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,24,1,104.265,2473.046,A5,26,True,21.274,A4,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,25,2,121.683,2594.729,A4,1,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,26,2,101.734,2696.463,A4,2,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,27,2,102.22,2798.683,A4,3,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,28,2,102.202,2900.885,A4,4,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,29,2,102.832,3003.717,A4,5,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,30,2,102.979,3106.696,A4,6,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,31,2,102.599,3209.295,A4,7,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,32,2,102.338,3311.633,A4,8,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,33,2,102.243,3413.876,A4,9,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,34,2,102.389,3516.265,A4,10,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,35,2,102.299,3618.564,A4,11,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,36,2,101.964,3720.528,A4,12,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,37,2,101.928,3822.456,A4,13,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,38,2,101.939,3924.395,A4,14,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,39,2,101.988,4026.383,A4,15,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,40,2,102.012,4128.395,A4,16,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,41,2,101.722,4230.117,A4,17,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,42,2,101.605,4331.722,A4,18,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,43,2,101.938,4433.66,A4,19,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,44,2,101.974,4535.634,A4,20,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,45,2,101.712,4637.346,A4,21,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,46,2,101.621,4738.967,A4,22,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,47,2,101.563,4840.53,A4,23,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,48,2,101.831,4942.361,A4,24,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,49,2,102.295,5044.656,A4,25,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,50,2,101.628,5146.284,A4,26,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,51,2,101.473,5247.757,A4,27,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,52,2,101.752,5349.509,A4,28,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,53,2,102.487,5451.996,A4,29,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,54,2,102.185,5554.181,A4,30,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAM,Lewis Hamilton,55,2,103.78,5657.961,A4,31,False,,,2,2,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,1,18,118.569,118.569,A4,1,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,2,18,108.46,227.029,A4,2,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,3,18,107.396,334.425,A4,3,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,4,18,107.003,441.428,A4,4,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,5,18,107.117,548.545,A4,5,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,6,18,106.764,655.309,A4,6,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,7,18,106.772,762.081,A4,7,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,8,18,106.614,868.695,A4,8,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,9,18,106.398,975.093,A4,9,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,10,18,106.982,1082.075,A4,10,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,11,19,108.157,1190.232,A4,11,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,12,18,106.568,1296.8,A4,12,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,13,17,106.404,1403.204,A4,13,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,14,17,106.216,1509.42,A4,14,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,15,17,106.848,1616.268,A4,15,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,16,16,106.385,1722.653,A4,16,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,17,16,106.159,1828.812,A4,17,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,18,16,106.105,1934.917,A4,18,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,19,16,105.64,2040.557,A4,19,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,20,16,106.08,2146.637,A4,20,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,21,15,105.661,2252.298,A4,21,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,22,15,105.623,2357.921,A4,22,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,23,14,105.801,2463.722,A4,23,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,24,14,106.296,2570.018,A4,24,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,25,14,105.899,2675.917,A4,25,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,26,15,107.672,2783.589,A4,26,True,21.598,A5,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,27,19,124.536,2908.125,A5,1,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,28,19,104.38,3012.505,A5,2,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,29,19,104.324,3116.829,A5,3,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,30,18,104.178,3221.007,A5,4,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,31,16,106.017,3327.024,A5,5,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,32,15,104.278,3431.302,A5,6,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,33,15,104.004,3535.306,A5,7,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,34,15,104.285,3639.591,A5,8,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,35,15,104.52,3744.111,A5,9,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,36,15,104.293,3848.404,A5,10,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,37,15,104.399,3952.803,A5,11,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,38,15,106.923,4059.726,A5,12,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,39,15,104.71,4164.436,A5,13,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,40,15,106.361,4270.797,A5,14,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,41,15,104.534,4375.331,A5,15,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,42,15,104.73,4480.061,A5,16,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,43,15,104.546,4584.607,A5,17,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,44,15,104.193,4688.8,A5,18,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,45,15,104.224,4793.024,A5,19,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,46,15,104.855,4897.879,A5,20,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,47,15,104.113,5001.992,A5,21,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,48,15,104.653,5106.645,A5,22,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,49,15,104.112,5210.757,A5,23,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,50,15,104.204,5314.961,A5,24,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,51,15,104.171,5419.132,A5,25,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,52,15,103.897,5523.029,A5,26,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,53,15,104.249,5627.278,A5,27,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HAR,Brendon Hartley,54,15,104.741,5732.019,A5,28,False,,,20,15,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,1,7,111.156,111.156,A5,3,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,2,7,105.112,216.268,A5,4,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,3,7,104.602,320.87,A5,5,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,4,7,104.51,425.38,A5,6,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,5,7,104.769,530.149,A5,7,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,6,7,104.513,634.662,A5,8,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,7,7,104.375,739.037,A5,9,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,8,7,104.269,843.306,A5,10,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,9,7,104.014,947.32,A5,11,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,10,7,104.097,1051.417,A5,12,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,11,7,103.977,1155.394,A5,13,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,12,7,104.107,1259.501,A5,14,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,13,7,103.922,1363.423,A5,15,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,14,7,104.141,1467.564,A5,16,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,15,6,104.121,1571.685,A5,17,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,16,5,103.945,1675.63,A5,18,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,17,5,105.707,1781.337,A5,19,True,29.724,A4,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,18,12,132.21,1913.547,A4,1,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,19,11,104.925,2018.472,A4,2,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,20,11,104.614,2123.086,A4,3,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,21,10,103.79,2226.876,A4,4,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,22,9,104.173,2331.049,A4,5,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,23,8,103.824,2434.873,A4,6,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,24,8,103.627,2538.5,A4,7,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,25,8,103.769,2642.269,A4,8,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,26,8,103.781,2746.05,A4,9,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,27,8,103.739,2849.789,A4,10,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,28,8,103.413,2953.202,A4,11,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,29,8,103.684,3056.886,A4,12,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,30,8,103.843,3160.729,A4,13,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,31,8,103.806,3264.535,A4,14,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,32,6,103.837,3368.372,A4,15,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,33,6,103.981,3472.353,A4,16,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,34,6,103.741,3576.094,A4,17,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,35,6,103.733,3679.827,A4,18,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,36,6,103.84,3783.667,A4,19,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,37,6,103.344,3887.011,A4,20,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,38,6,103.096,3990.107,A4,21,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,39,6,103.239,4093.346,A4,22,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,40,6,103.253,4196.599,A4,23,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,41,6,102.812,4299.411,A4,24,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,42,6,102.581,4401.992,A4,25,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,43,6,102.73,4504.722,A4,26,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,44,6,102.662,4607.384,A4,27,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,45,6,102.851,4710.235,A4,28,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,46,6,103.006,4813.241,A4,29,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,47,6,102.74,4915.981,A4,30,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,48,6,102.748,5018.729,A4,31,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,49,6,102.813,5121.542,A4,32,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,50,6,102.981,5224.523,A4,33,False,,,7,6,79
2017,2017-11-26,YasMarina,55,5554.0,HUL,Nico Hulkenberg,51,6,102.997,5327.52,A4,34,False,,,7,6,79
